user_id,full_name,pan_masked,pan_valid,aadhaar_masked,aadhaar_valid,date_of_birth,city,state,monthly_income,income_was_negative,income_missing,occupation,signup_timestamp,kyc_status,risk_segment,risk_segment_missing
USR63188,M0hammed Kanda,OFXXXXXX8L,True,XXXXXXXX3473,True,1963-09-06,Mumbai,Maharashtra,13954.0,False,False,Business Owner,2024-11-18 00:00:00,VERIFIED,LOW,False
USR66514,Ishani Raj,OSXXXXXX0M,True,XXXXXXXX3989,False,1971-06-27,Mumbai,Maharashtra,23901.0,True,False,Freelancer,2024-11-18 00:00:00,VERIFIED,LOW,False
USR70375,Qasim Ghosh,ESXXXXXX7C,True,XXXXXXXX8482,True,1996-11-26,Hyderabad,Telangana,27668.0,False,False,Salaried,2024-11-18 00:00:00,VERIFIED,MEDIUM,False
USR77720,Ethan Vohra,AZXXXXXX0W,True,XXXXXXXX3738,True,1996-02-09,Mumbai,Maharashtra,25023.0,False,False,Unemployed,2024-11-18 00:00:00,VERIFIED,LOW,False
USR41854,Dhriti Khosla,CLXXXXXX8J,True,XXXXXXXX2452,True,1988-05-17,Jaipur,Rajasthan,24575.0,False,False,Retired,2024-11-18 00:00:00,VERIFIED,LOW,False
USR15824,Dominic Mukhopadhyay,UQXXXXXX6K,True,XXXXXXXX1499,True,1991-03-14,Jalandhar,Punjab,13878.0,False,False,Unemployed,2024-11-18 00:00:00,VERIFIED,LOW,False
USR85696,Barkha Date,SBXXXXXX8U,True,XXXXXXXXXXXX,False,1996-04-23,Bengaluru,Karnataka,35665.0,False,False,Farmer,2024-11-18 00:00:00,PENDING,LOW,False
USR63159,Ekansh Thaman,BIXXXXXX1E,True,XXXXXXXX0909,True,1973-08-04,Ludhiana,Punjab,11861.0,False,False,Student,2024-11-18 00:00:00,PENDING,MEDIUM,False
USR48230,Arjun Sinha,LGXXXXXX3D,True,XXXXXXXX8608,True,1989-04-08,Kolkata,West Bengal,63611.0,False,False,Salaried,2024-11-18 00:00:00,VERIFIED,MEDIUM,False
USR12717,Manbir Shukla,BRXXXXXX9X,False,XXXXXXXXXXXX,False,1999-05-11,Bengaluru,Karnataka,37730.0,False,False,Business Owner,2024-11-18 00:00:00,VERIFIED,LOW,False
USR66150,Yashawini Batta,WVXXXXXX1C,True,XXXXXXXX9687,True,1972-10-02,Amritsar,Punjab,18643.0,False,False,Business Owner,2024-11-18 00:00:00,PENDING,HIGH,False
USR26177,Wridesh Dey,UGXXXXXX5P,True,XXXXXXXX5877,True,2002-08-17,Amritsar,Punjab,51698.0,False,False,Unemployed,2024-11-18 00:00:00,VERIFIED,MEDIUM,False
USR84724,Quincy Kala,RLXXXXXX6O,True,XXXXXXXX4449,True,1961-01-24,Hyderabad,Telangana,81419.0,False,False,Student,2024-11-18 00:00:00,VERIFIED,LOW,False
USR27709,Kala Jani,DOXXXXXX0K,True,XXXXXXXX2206,True,2000-06-27,Pune,Maharashtra,22091.0,False,False,Student,2024-11-18 00:00:00,VERIFIED,LOW,False
USR64117,Ubika Manda,MEXXXXXX8C,True,XXXXXXXX7890,True,2004-02-28,Amritsar,Punjab,22644.0,False,False,Farmer,2024-11-18 00:00:00,VERIFIED,MEDIUM,False
USR73044,Ryan Kar,DDXXXXXX3Z,True,XXXXXXXX0794,True,1992-01-10,Pune,Maharashtra,25415.0,False,False,Freelancer,2024-11-18 00:00:00,VERIFIED,HIGH,False
USR55257,Odika Choudhury,ATXXXXXX3P,True,XXXXXXXX5113,True,1982-11-25,Lucknow,Uttar Pradesh,18516.0,False,False,Salaried,2024-11-18 00:00:00,VERIFIED,MEDIUM,False
USR40695,Anusha Sampath,ZWXXXXXX4K,True,XXXXXXXX3978,True,1985-11-20,Pune,Maharashtra,11873.0,False,False,Business Owner,2024-11-18 00:00:00,VERIFIED,MEDIUM,False
USR56024,Zaid Baral,AUXXXXXX6W,True,XXXXXXXX8316,True,1969-10-31,Jaipur,Rajasthan,14968.0,False,False,Retired,2024-11-18 00:00:00,VERIFIED,HIGH,False
USR76531,SHIVANI SANGHA,ZZXXXXXX6U,True,XXXXXXXXXXXX,False,2003-10-30,Jalandhar,Punjab,43532.0,False,False,Retired,2024-11-17 17:38:57,PENDING,LOW,False
USR45070,Eta Bora,UFXXXXXX4Q,True,XXXXXXXX02XX,False,1976-06-25,Ludhiana,Punjab,32924.0,False,False,Salaried,2024-11-17 15:57:00,VERIFIED,LOW,False
USR37149,Rachana Dugar,GHXXXXXX6O,True,XXXXXXXXXXXX,False,1996-05-05,Chennai,Tamil Nadu,22953.0,False,False,Self Employed,2024-11-17 12:51:00,VERIFIED,LOW,False
USR10747,vanya deshpande,UUXXXXXX3G,True,XXXXXXXX6706,True,1965-07-29,Lucknow,Uttar Pradesh,27896.0,False,False,Student,2024-11-17 08:13:35,PENDING,LOW,False
USR29188,MOHAMMED BANIK,OQXXXXXX6K,True,XXXXXXXX4786,True,1992-06-05,Hyderabad,Telangana,15361.0,False,False,Self Employed,2024-11-17 08:08:15,VERIFIED,LOW,False
USR55295,Hemangini Buch,ETXXXXXX8G,True,XXXXXXXX9459,False,1990-05-19,Pune,Maharashtra,18223.0,False,False,Gig Worker,2024-11-17 06:57:00,VERIFIED,MEDIUM,False
USR74473,Sara Shah,VPXXXXXX6Z,True,XXXXXXXX0790,True,2000-05-12,Lucknow,Uttar Pradesh,88449.0,False,False,Gig Worker,2024-11-17 05:18:27,PENDING,LOW,False
USR93280,madhavi pal,QJXXXXXX8J,True,XXXXXXXX7586,True,1992-10-08,Jalandhar,Punjab,33419.0,False,False,Self Employed,2024-11-17 00:41:08,PENDING,LOW,False
USR36059,Chanakya Kamdar,UCXXXXXX5P,True,XXXXXXXX0332,True,1988-07-30,Mumbai,Maharashtra,8668.0,False,False,Gig Worker,2024-11-17 00:00:00,VERIFIED,LOW,False
USR97671,Anya Baria,ODXXXXXX7C,True,XXXXXXXX5756,True,1967-06-05,Lucknow,Uttar Pradesh,26791.0,False,False,Unemployed,2024-11-17 00:00:00,VERIFIED,LOW,False
USR98577,Tamanna D’Alia,ATXXXXXX5E,True,XXXXXXXX7625,True,1973-12-26,Amritsar,Punjab,24579.0,False,False,Salaried,2024-11-17 00:00:00,VERIFIED,LOW,False
USR38144,Bimala Chatterjee,XFXXXXXX9X,False,XXXXXXXX9346,True,1962-01-15,Jaipur,Rajasthan,25352.0,False,False,Unemployed,2024-11-17 00:00:00,VERIFIED,LOW,False
USR13875,advaith iyengar,CCXXXXXX7I,True,XXXXXXXX9284,True,1999-03-24,Delhi,Delhi,55766.0,False,False,Salaried,2024-11-17 00:00:00,VERIFIED,LOW,False
USR54585,Balendra Shenoy,KYXXXXXX0D,True,XXXXXXXX9461,True,1967-04-17,Lucknow,Uttar Pradesh,35251.0,False,False,Freelancer,2024-11-17 00:00:00,PENDING,LOW,False
USR70434,Chanakya Puri,TZXXXXXX2R,True,XXXXXXXX4355,True,1984-03-15,Pune,Maharashtra,36499.0,False,False,Gig Worker,2024-11-17 00:00:00,VERIFIED,LOW,False
USR65571,Maanav Luthra,DYXXXXXX0T,True,XXXXXXXX7936,True,1993-04-12,Pune,Maharashtra,17787.0,False,False,Salaried,2024-11-17 00:00:00,VERIFIED,MEDIUM,False
USR35916,Mekhala Krish,SZXXXXXX9B,True,XXXXXXXX8897,True,1975-10-07,Mumbai,Maharashtra,13253.0,False,False,Unemployed,2024-11-17 00:00:00,VERIFIED,MEDIUM,False
USR30123,Lakshmi Chaudhary,NWXXXXXX9R,True,XXXXXXXX1707,True,1973-08-04,Jaipur,Rajasthan,25986.0,False,False,Self Employed,2024-11-17 00:00:00,VERIFIED,LOW,False
USR48312,RiaThakur,FIXXXXXX7D,True,XXXXXXXX3466,True,1995-02-01,Lucknow,Uttar Pradesh,29727.0,False,False,Gig Worker,2024-11-17 00:00:00,REJECTED,MEDIUM,False
USR70645,Chaaya Nazareth,CXXXXXXX8R,True,XXXXXXXX1300,True,1978-10-31,Jaipur,Rajasthan,26010.0,False,False,Retired,2024-11-17 00:00:00,PENDING,LOW,False
USR49031,Abhimanyu Rai,ZBXXXXXX7L,True,XXXXXXXX4283,True,1995-08-21,Jaipur,Rajasthan,67680.0,False,False,Retired,2024-11-17 00:00:00,VERIFIED,LOW,False
USR40923,Yatin Lad,LEXXXXXX4K,True,XXXXXXXX3032,True,1992-02-01,Kolkata,West Bengal,65235.0,False,False,Salaried,2024-11-16 23:22:39,VERIFIED,HIGH,False
USR99525,Sarthak Datta,INXXXXXX3Y,True,XXXXXXXX9703,True,1994-01-26,Jaipur,Rajasthan,37309.0,False,False,Self Employed,2024-11-16 21:49:00,VERIFIED,MEDIUM,False
USR33040,Gayathri Jani,OVXXXXXX5H,True,XXXXXXXX2431,True,2003-01-02,Delhi,Delhi,21830.0,False,False,Student,2024-11-16 21:41:56,VERIFIED,MEDIUM,False
USR43286,Sai Mohanty,ILXXXXXX7W,True,XXXXXXXX2175,True,1996-03-12,Amritsar,Punjab,26300.0,False,False,Gig Worker,2024-11-16 21:01:27,VERIFIED,MEDIUM,False
USR39472,Mekhala Babu,DWXXXXXX4P,True,XXXXXXXX4325,True,1967-06-06,Jalandhar,Punjab,47609.0,False,False,Self Employed,2024-11-16 18:02:00,VERIFIED,LOW,False
USR31271,Neelima Balan,DGXXXXXX3Q,True,XXXXXXXX7838,True,1971-05-28,Hyderabad,Telangana,13287.0,False,False,Business Owner,2024-11-16 17:44:52,VERIFIED,LOW,False
USR81265,Eiravati Karan,RSXXXXXX2D,True,XXXXXXXX1644,True,1976-01-31,Pune,Maharashtra,13700.0,False,False,Student,2024-11-16 14:54:00,PENDING,LOW,False
USR50025,Tripti Vig,JXXXXXXX8U,True,XXXXXXXX8953,True,2002-06-04,Bengaluru,Karnataka,31600.0,False,False,Retired,2024-11-16 11:00:00,VERIFIED,LOW,False
USR94954,Ati Bhattacharyya,CRXXXXXX4O,True,XXXXXXXX7866,True,1999-10-14,Chennai,Tamil Nadu,13719.0,False,False,Farmer,2024-11-16 07:02:50,VERIFIED,HIGH,False
USR12114,Naku1 Ha1der,KCXXXXXX0T,True,XXXXXXXX5006,True,1974-04-17,Chennai,Tamil Nadu,12036.0,False,False,Self Employed,2024-11-16 06:45:00,VERIFIED,MEDIUM,False
USR87806,Raksha Subramanian,INXXXXXX4Z,True,XXXXXXXX61XX,False,1964-11-01,Ludhiana,Punjab,25248.0,False,False,Salaried,2024-11-16 05:43:00,PENDING,LOW,False
USR67292,Madhavi Kaul,NEXXXXXX3C,True,XXXXXXXX6288,True,1983-03-05,Amritsar,Punjab,23360.0,False,False,Student,2024-11-16 05:15:00,PENDING,HIGH,False
USR45980,aachal madan,GOXXXXXX2J,True,XXXXXXXX8627,True,1980-07-02,Pune,Maharashtra,15071.0,False,False,Self Employed,2024-11-16 04:06:00,VERIFIED,LOW,False
USR70150,Gaurika Chaudhari,GLXXXXXX5G,True,XXXXXXXX4978,True,1972-02-14,Amritsar,Punjab,75900.0,False,False,Unemployed,2024-11-16 00:00:00,VERIFIED,MEDIUM,False
USR59856,Kala Thaker,WUXXXXXX3X,True,XXXXXXXX2129,True,2007-02-13,Amritsar,Punjab,28419.0,False,False,Self Employed,2024-11-16 00:00:00,VERIFIED,LOW,False
USR32289,DEV BAWA,APXXXXXX4C,True,XXXXXXXX2808,True,1987-03-29,Hyderabad,Telangana,15196.0,False,False,Salaried,2024-11-16 00:00:00,VERIFIED,LOW,False
USR76100,Urvashi Aggarwal,HPXXXXXX7Y,True,XXXXXXXX2493,True,1974-04-03,Kolkata,West Bengal,21841.0,False,False,Business Owner,2024-11-16 00:00:00,REJECTED,LOW,False
USR76142,R0nith Karan,FAXXXXXX3N,True,XXXXXXXX6336,True,1995-04-29,Amritsar,Punjab,56303.0,False,False,Student,2024-11-16 00:00:00,PENDING,LOW,False
USR30085,Harish Bhagat,YJXXXXXX4J,True,XXXXXXXX5108,True,1999-01-05,Chennai,Tamil Nadu,25274.0,False,False,Student,2024-11-16 00:00:00,VERIFIED,MEDIUM,False
USR32447,yauvani garde,HWXXXXXX7S,True,XXXXXXXX1539,True,1993-09-14,Jalandhar,Punjab,51247.0,False,False,Farmer,2024-11-16 00:00:00,VERIFIED,LOW,False
USR32267,Anirudh Mammen,FYXXXXXX1X,False,XXXXXXXX8419,True,1970-10-02,Jaipur,Rajasthan,26127.0,False,False,Unemployed,2024-11-16 00:00:00,VERIFIED,LOW,False
USR70991,eta rama,FTXXXXXX1L,True,XXXXXXXX3746,True,1967-07-03,Amritsar,Punjab,19636.0,False,False,Farmer,2024-11-16 00:00:00,PENDING,MEDIUM,False
USR68012,Kala Krish,EQXXXXXX0Z,True,XXXXXXXX2914,True,1995-04-07,Delhi,Delhi,41998.0,False,False,Farmer,2024-11-16 00:00:00,PENDING,LOW,False
USR47318,Kiaan Swaminathan,GYXXXXXX0E,True,XXXXXXXX5966,True,1997-12-30,Chennai,Tamil Nadu,46530.0,False,False,Unemployed,2024-11-16 00:00:00,PENDING,MEDIUM,False
USR78866,atharv memon,FAXXXXXX3Y,True,XXXXXXXX2164,True,1975-05-28,Jalandhar,Punjab,23538.0,False,False,Salaried,2024-11-16 00:00:00,VERIFIED,LOW,False
USR46145,Mohini Shenoy,DJXXXXXX5A,True,XXXXXXXX9197,True,1981-04-20,Pune,Maharashtra,30808.0,False,False,Student,2024-11-16 00:00:00,PENDING,MEDIUM,False
USR95614,Vritti Kashyap,GEXXXXXX8O,True,XXXXXXXX2789,True,1982-11-09,Kolkata,West Bengal,15944.0,False,False,Farmer,2024-11-16 00:00:00,REJECTED,MEDIUM,False
USR78440,OSHA SACHDEVA,AEXXXXXX7Z,True,XXXXXXXX2957,True,1977-12-02,Mumbai,Maharashtra,35876.0,False,False,Salaried,2024-11-16 00:00:00,VERIFIED,LOW,False
USR52134,SAI SARAN,CQXXXXXX6N,True,XXXXXXXX5639,True,2004-02-07,Pune,Maharashtra,42353.0,False,False,Business Owner,2024-11-16 00:00:00,VERIFIED,LOW,False
USR13732,Rayaan Chaudhari,YEXXXXXX8O,True,XXXXXXXX0805,True,1998-06-20,Lucknow,Uttar Pradesh,25655.0,False,False,Salaried,2024-11-15 22:48:00,REJECTED,MEDIUM,False
USR54053,Reva Ranganathan,TYXXXXXX0F,True,XXXXXXXX93XX,False,1991-03-15,Mumbai,Maharashtra,30758.0,False,False,Freelancer,2024-11-15 16:58:00,VERIFIED,MEDIUM,False
USR45818,Zayyan Kari,FHXXXXXX0E,True,XXXXXXXX5694,True,1975-08-18,Delhi,Delhi,23864.0,False,False,Freelancer,2024-11-15 13:54:00,VERIFIED,LOW,False
USR56127,Daksh Dhawan,GYXXXXXX6M,True,XXXXXXXX0613,True,1967-12-19,Chennai,Tamil Nadu,22689.0,False,False,Unemployed,2024-11-15 13:43:00,REJECTED,LOW,False
USR93011,Indali Goyal,VPXXXXXX0V,True,XXXXXXXX1462,True,1965-10-18,Jaipur,Rajasthan,63789.0,False,False,Retired,2024-11-15 13:39:57,PENDING,LOW,False
USR49068,Jeevika V0hra,CTXXXXXX9C,True,XXXXXXXX3590,True,1986-02-09,Bengaluru,Karnataka,12615.0,False,False,Retired,2024-11-15 11:23:34,PENDING,HIGH,False
USR10376,Chaaya Desai,DUXXXXXX2G,True,XXXXXXXX6477,True,1975-10-14,Chennai,Tamil Nadu,19619.0,False,False,Farmer,2024-11-15 08:34:57,PENDING,LOW,False
USR40645,Zashil Jaggi,ZPXXXXXX6F,True,XXXXXXXX0506,True,1990-08-16,Hyderabad,Telangana,13708.0,False,False,Unemployed,2024-11-15 04:59:16,VERIFIED,LOW,False
USR96403,faras yogi,RSXXXXXX8I,True,XXXXXXXX4251,True,2006-02-21,Jaipur,Rajasthan,35036.0,False,False,Self Employed,2024-11-15 00:00:00,REJECTED,HIGH,False
USR10444,maanas chander,FCXXXXXX3C,True,XXXXXXXX7660,True,2006-01-03,Mumbai,Maharashtra,24273.0,False,False,Business Owner,2024-11-15 00:00:00,PENDING,LOW,False
USR35477,Owen Doshi,OMXXXXXX9A,True,XXXXXXXX11XX,False,1972-12-08,Lucknow,Uttar Pradesh,80867.0,False,False,Retired,2024-11-15 00:00:00,VERIFIED,LOW,False
USR48561,Raghav Chawla,KBXXXXXX4W,True,XXXXXXXX6443,False,1983-12-02,Bengaluru,Karnataka,47449.0,False,False,Gig Worker,2024-11-15 00:00:00,VERIFIED,LOW,False
USR74493,Falan Chahal,AVXXXXXX6T,True,XXXXXXXX6221,False,1965-05-05,Pune,Maharashtra,11042.0,False,False,Farmer,2024-11-15 00:00:00,VERIFIED,MEDIUM,False
USR16874,Jatin Venkatesh,ARXXXXXX9O,True,XXXXXXXX3822,True,1988-09-28,Kolkata,West Bengal,80929.0,False,False,Farmer,2024-11-15 00:00:00,VERIFIED,MEDIUM,False
USR59838,Pooja Desai,RFXXXXXX9N,True,XXXXXXXX4375,True,1961-11-08,Pune,Maharashtra,51700.0,False,False,Self Employed,2024-11-15 00:00:00,PENDING,LOW,False
USR98844,Dayamai Barad,YBXXXXXX0Q,True,XXXXXXXX2943,True,1994-11-18,Ludhiana,Punjab,52154.0,False,False,Retired,2024-11-15 00:00:00,PENDING,LOW,False
USR15517,Devansh Anand,YOXXXXXX9M,True,XXXXXXXX5067,True,1986-12-28,Mumbai,Maharashtra,21049.0,False,False,Gig Worker,2024-11-15 00:00:00,VERIFIED,LOW,False
USR88131,Champak Dhaliwal,XVXXXXXX1H,True,XXXXXXXX3334,True,1974-11-09,Chennai,Tamil Nadu,26570.0,False,False,Self Employed,2024-11-15 00:00:00,VERIFIED,LOW,False
USR89545,Meera Anne,ULXXXXXX6T,True,XXXXXXXX3355,True,1992-04-28,Amritsar,Punjab,33074.0,False,False,Freelancer,2024-11-15 00:00:00,VERIFIED,HIGH,False
USR49627,Yamini Badami,THXXXXXX7L,True,XXXXXXXX3936,True,2005-03-13,Kolkata,West Bengal,42438.0,False,False,Business Owner,2024-11-15 00:00:00,VERIFIED,MEDIUM,False
USR75487,FinnPalla,DQXXXXXX5X,False,XXXXXXXX6176,True,1992-01-14,Amritsar,Punjab,6900.0,False,False,Business Owner,2024-11-15 00:00:00,VERIFIED,MEDIUM,False
USR22971,Yachana Kale,ZIXXXXXX2H,True,XXXXXXXX7921,True,1994-09-04,Delhi,Delhi,54978.0,False,False,Business Owner,2024-11-15 00:00:00,VERIFIED,MEDIUM,False
USR37170,Alka Sathe,FNXXXXXX1P,True,XXXXXXXXXXXX,False,1978-03-02,Jalandhar,Punjab,13731.0,False,False,Farmer,2024-11-15 00:00:00,PENDING,LOW,False
USR93667,Unni Devan,QMXXXXXX9K,True,XXXXXXXX9057,True,1990-12-09,Kolkata,West Bengal,13834.0,False,False,Self Employed,2024-11-15 00:00:00,VERIFIED,LOW,False
USR33144,Chasmum Nadkarni,SHXXXXXX7F,True,XXXXXXXX95XX,False,1989-10-15,Jalandhar,Punjab,26952.0,False,False,Gig Worker,2024-11-15 00:00:00,VERIFIED,MEDIUM,False
USR68010,Jatin 00mmen,YUXXXXXX2E,True,XXXXXXXX6256,True,1978-04-25,Hyderabad,Telangana,54239.0,False,False,Unemployed,2024-11-15 00:00:00,PENDING,MEDIUM,False
USR85836,SIYA AHLUWALIA,MLXXXXXX4Q,True,XXXXXXXX3770,True,1961-11-28,Delhi,Delhi,14562.0,False,False,Student,2024-11-14 18:28:29,PENDING,HIGH,False
USR69365,Kashish Jhaveri,OZXXXXXX4M,True,XXXXXXXXXXXX,False,1960-09-28,Chennai,Tamil Nadu,24000.0,False,False,Student,2024-11-14 17:50:29,PENDING,LOW,False
USR46430,Lavanya More,MMXXXXXX1Y,True,XXXXXXXX5341,False,1992-05-28,Mumbai,Maharashtra,38700.0,False,False,Business Owner,2024-11-14 17:22:11,VERIFIED,MEDIUM,False
USR38766,Diya Srivastava,YVXXXXXX9D,True,XXXXXXXX6860,True,1992-12-20,Chennai,Tamil Nadu,38222.0,False,False,Self Employed,2024-11-14 17:08:51,PENDING,LOW,False
USR21071,Anay Mammen,WWXXXXXX9H,True,XXXXXXXX4955,True,2005-01-12,Amritsar,Punjab,31788.0,False,False,Gig Worker,2024-11-14 16:02:02,PENDING,LOW,False
USR40166,Adweta Bansal,OQXXXXXX3P,True,XXXXXXXX1302,True,1998-05-26,Chennai,Tamil Nadu,32500.0,False,False,Freelancer,2024-11-14 15:32:00,PENDING,MEDIUM,False
USR80078,Hitesh Baria,XVXXXXXX9Y,True,XXXXXXXX0579,True,1963-04-18,Mumbai,Maharashtra,47971.0,False,False,Salaried,2024-11-14 13:16:00,REJECTED,LOW,False
USR71443,Naveen Hegde,IEXXXXXX2V,True,XXXXXXXX6837,True,2003-08-25,Delhi,Delhi,37637.0,False,False,Unemployed,2024-11-14 12:49:26,VERIFIED,LOW,False
USR31427,OviyaNarayan,RWXXXXXX4K,True,XXXXXXXX1202,True,1976-04-09,Pune,Maharashtra,19171.0,False,False,Unemployed,2024-11-14 12:25:42,VERIFIED,LOW,False
USR34233,bimala bhattacharyya,SCXXXXXX4O,True,XXXXXXXX2381,True,1969-04-04,Lucknow,Uttar Pradesh,29227.0,False,False,Retired,2024-11-14 11:13:16,VERIFIED,MEDIUM,False
USR50930,vedant balakrishnan,KDXXXXXX0Q,True,XXXXXXXX9987,True,2002-01-28,Pune,Maharashtra,17539.0,False,False,Retired,2024-11-14 10:14:00,VERIFIED,MEDIUM,False
USR87342,DARSH SAMPATH,UPXXXXXX7S,True,XXXXXXXX0001,True,1975-04-21,Jaipur,Rajasthan,14221.0,False,False,Retired,2024-11-14 03:56:00,PENDING,LOW,False
USR98781,Jackson Ramesh,MFXXXXXX2B,True,XXXXXXXX4483,True,1981-06-16,Amritsar,Punjab,53944.0,False,False,Student,2024-11-14 03:26:23,PENDING,MEDIUM,False
USR44374,VeerBawa,TDXXXXXX0N,True,XXXXXXXX5976,True,1989-11-07,Hyderabad,Telangana,11483.0,False,False,Salaried,2024-11-14 00:00:00,VERIFIED,HIGH,False
USR18600,Yauvani Wali,WYXXXXXX1F,True,XXXXXXXX70XX,False,2000-08-01,Mumbai,Maharashtra,23084.0,False,False,Farmer,2024-11-14 00:00:00,VERIFIED,LOW,False
USR95581,Prisha Rai,QOXXXXXX2L,True,XXXXXXXX9871,True,2007-07-22,Mumbai,Maharashtra,25366.0,False,False,Self Employed,2024-11-14 00:00:00,VERIFIED,MEDIUM,False
USR60338,Advay Varty,BOXXXXXX9V,True,XXXXXXXX7299,True,1986-07-16,Hyderabad,Telangana,21471.0,False,False,Self Employed,2024-11-14 00:00:00,VERIFIED,LOW,False
USR15102,Ekapad Bhavsar,VZXXXXXX9Y,True,XXXXXXXX6147,True,1972-01-16,Hyderabad,Telangana,23694.0,False,False,Unemployed,2024-11-14 00:00:00,PENDING,MEDIUM,False
USR96658,Dev Ahluwalia,RAXXXXXX8X,False,XXXXXXXX9190,True,1992-04-04,Bengaluru,Karnataka,19660.0,False,False,Unemployed,2024-11-14 00:00:00,PENDING,LOW,False
USR18031,Inaya Sarin,PUXXXXXX7N,True,XXXXXXXX4570,False,1965-01-13,Amritsar,Punjab,27356.0,False,False,Freelancer,2024-11-14 00:00:00,VERIFIED,LOW,False
USR62762,Mohini Nadkarni,EGXXXXXX9M,True,XXXXXXXX0666,False,1988-11-28,Bengaluru,Karnataka,16929.0,False,False,Self Employed,2024-11-14 00:00:00,VERIFIED,MEDIUM,False
USR19714,Leena Nazareth,SKXXXXXX5L,True,XXXXXXXX14XX,False,1985-11-20,Delhi,Delhi,9560.0,False,False,Self Employed,2024-11-14 00:00:00,VERIFIED,MEDIUM,False
USR17434,Falan Saraf,LOXXXXXX7S,True,XXXXXXXX9731,True,1996-01-12,Mumbai,Maharashtra,62828.0,False,False,Freelancer,2024-11-14 00:00:00,VERIFIED,LOW,False
USR78069,Jasmit Batta,LSXXXXXX5D,True,XXXXXXXXXXXX,False,1972-12-30,Jaipur,Rajasthan,39340.0,False,False,Farmer,2024-11-14 00:00:00,VERIFIED,HIGH,False
USR69512,Damini Bhargava,SHXXXXXX4L,True,XXXXXXXXXXXX,False,2004-01-17,Mumbai,Maharashtra,25689.0,False,False,Student,2024-11-14 00:00:00,VERIFIED,LOW,False
USR25583,Advika Acharya,LOXXXXXX7N,True,XXXXXXXX1098,True,1981-12-08,Pune,Maharashtra,93842.0,False,False,Self Employed,2024-11-14 00:00:00,VERIFIED,MEDIUM,False
USR76964,Bishakha Gole,EXXXXXXX4R,True,XXXXXXXX5997,True,1961-04-15,Jaipur,Rajasthan,42942.0,False,False,Self Employed,2024-11-13 21:46:00,PENDING,MEDIUM,False
USR42527,naksh iyer,WNXXXXXX5A,True,XXXXXXXX9203,False,1995-11-29,Jalandhar,Punjab,17606.0,False,False,Freelancer,2024-11-13 19:56:26,VERIFIED,LOW,False
USR67113,Deepa Mangal,HNXXXXXX7X,False,XXXXXXXX3811,True,2002-07-30,Jalandhar,Punjab,43097.0,False,False,Gig Worker,2024-11-13 15:30:26,VERIFIED,MEDIUM,False
USR74223,Garima Pal,CGXXXXXX3F,True,XXXXXXXXXXXX,False,1986-12-02,Lucknow,Uttar Pradesh,24742.0,False,False,Farmer,2024-11-13 15:15:37,PENDING,LOW,False
USR73890,Kabir Arora,HAXXXXXX5H,True,XXXXXXXX6014,True,1975-09-04,Bengaluru,Karnataka,38514.0,False,False,Business Owner,2024-11-13 12:29:00,REJECTED,LOW,False
USR36752,Chakradev Divan,LVXXXXXX6Z,True,XXXXXXXX3925,True,2005-03-27,Kolkata,West Bengal,50109.0,False,False,Unemployed,2024-11-13 11:17:39,VERIFIED,LOW,False
USR97356,Dalaja Maharaj,XNXXXXXX1Q,True,XXXXXXXX7508,True,1960-01-28,Chennai,Tamil Nadu,33342.0,False,False,Retired,2024-11-13 10:21:41,VERIFIED,LOW,False
USR85787,AMAIRA NADIG,NPXXXXXX1X,True,XXXXXXXX7105,True,1975-06-05,Jalandhar,Punjab,15260.0,False,False,Unemployed,2024-11-13 09:00:01,VERIFIED,MEDIUM,False
USR46116,Rishi Saini,YQXXXXXX3R,True,XXXXXXXX0601,False,2006-12-08,Hyderabad,Telangana,62700.0,False,False,Gig Worker,2024-11-13 08:35:00,REJECTED,LOW,False
USR41168,Vansha Mangal,HZXXXXXX5R,True,XXXXXXXX44XX,False,1981-11-02,Lucknow,Uttar Pradesh,50989.0,False,False,Salaried,2024-11-13 08:14:49,PENDING,HIGH,False
USR77389,Udyati Bir,KEXXXXXX0B,True,XXXXXXXX89XX,False,2000-10-08,Amritsar,Punjab,21600.0,False,False,Student,2024-11-13 06:50:00,VERIFIED,MEDIUM,False
USR35564,Fitan Mohan,MYXXXXXX4K,True,XXXXXXXX9677,True,1996-03-13,Pune,Maharashtra,19459.0,False,False,Unemployed,2024-11-13 02:53:00,VERIFIED,LOW,False
USR45549,Rehaan Ha1der,DXXXXXXX2Q,True,XXXXXXXX1360,True,1972-06-20,Mumbai,Maharashtra,11080.0,False,False,Gig Worker,2024-11-13 00:17:42,VERIFIED,LOW,False
USR53855,Joshua Vig,ULXXXXXX8N,True,XXXXXXXX0808,True,1982-08-31,Pune,Maharashtra,13931.0,False,False,Student,2024-11-13 00:00:00,VERIFIED,HIGH,False
USR77002,gopal walia,GBXXXXXX2K,True,XXXXXXXX8499,True,1966-09-09,Pune,Maharashtra,35045.0,False,False,Retired,2024-11-13 00:00:00,VERIFIED,LOW,False
USR95489,Ekaraj Bhatia,MZXXXXXX9Z,True,XXXXXXXX0029,True,2000-10-11,Lucknow,Uttar Pradesh,43101.0,False,False,Student,2024-11-13 00:00:00,PENDING,LOW,False
USR63976,Devika Savant,OZXXXXXX1C,True,XXXXXXXX2236,True,1973-09-12,Kolkata,West Bengal,27222.0,False,False,Student,2024-11-13 00:00:00,PENDING,MEDIUM,False
